order_id,product_id,quantity,unit_price
3800,6,2,4999
3800,7,3,3299
3800,13,2,2999
3801,15,2,3199
3801,8,1,999
3801,11,1,2799
3802,2,3,3499
3802,6,3,4999
3802,11,3,2799
3803,11,1,2799
3803,17,1,749
3803,15,2,3199
3804,17,1,749
3805,12,1,1499
3806,17,3,749
3807,13,1,2999
3807,14,3,799
3807,3,2,2499
3808,2,2,3499
3809,5,1,2999
3809,16,2,899
3810,20,2,849
3810,8,3,999
3810,11,2,2799
3811,7,2,3299
3811,18,2,699
3811,20,1,849
3811,13,1,2999
3812,17,3,749
3813,9,3,699
3813,20,3,849
3814,2,3,3499
3815,9,3,699
3816,4,3,1299
3816,10,3,1599
3816,1,2,1999
3817,3,1,2499
3817,16,3,899
3818,8,1,999
3819,18,2,699
3819,4,1,1299
3820,5,1,2999
3820,12,1,1499
3820,15,2,3199
3820,8,1,999
3821,13,2,2999
3821,6,3,4999
3821,19,3,999
3821,12,3,1499
3822,4,1,1299
3822,15,2,3199
3822,8,2,999
3822,18,1,699
3823,9,2,699
3823,15,2,3199
3823,3,1,2499
3824,10,3,1599
3824,12,3,1499
3824,17,1,749
3825,3,1,2499
3825,19,3,999
3825,4,2,1299
3826,1,3,1999
3826,7,1,3299
3827,6,1,4999
3827,16,3,899
3827,14,2,799
3828,6,2,4999
3829,11,3,2799
3829,13,1,2999
3829,3,1,2499
3830,12,2,1499
3831,5,1,2999
3831,16,2,899
3831,11,2,2799
3832,1,1,1999
3832,15,2,3199
3833,20,2,849
3833,7,3,3299
3834,8,2,999
3834,5,1,2999
3835,17,3,749
3835,20,3,849
3835,4,2,1299
3836,19,2,999
3836,5,3,2999
3836,10,3,1599
3837,6,2,4999
3837,13,3,2999
3837,14,3,799
3837,17,1,749
3838,6,1,4999
3838,2,1,3499
3839,15,2,3199
3839,1,1,1999
3839,11,1,2799
3839,8,3,999
3840,17,1,749
3841,8,1,999
3841,14,3,799
3842,7,2,3299
3842,3,2,2499
3842,4,3,1299
3843,9,2,699
3843,3,3,2499
3844,6,1,4999
3844,8,2,999
3844,13,2,2999
3844,12,1,1499
3845,16,1,899
3845,18,2,699
3845,5,1,2999
3846,2,1,3499
3846,14,1,799
3846,5,3,2999
3847,1,1,1999
3847,13,1,2999
3847,5,3,2999
3847,17,3,749
3848,2,2,3499
3848,18,3,699
3848,7,1,3299
3849,15,1,3199
3850,7,1,3299
3850,19,3,999
3850,1,1,1999
3851,6,1,4999
3851,13,3,2999
3851,2,1,3499
3851,16,3,899
3852,20,3,849
3852,17,1,749
3852,18,1,699
3852,19,1,999
3853,5,1,2999
3853,7,1,3299
3854,2,3,3499
3854,4,3,1299
3854,10,3,1599
3855,8,3,999
3855,3,2,2499
3855,17,2,749
3856,19,1,999
3856,6,2,4999
3856,9,2,699
3856,14,3,799
3857,1,3,1999
3857,9,1,699
3857,11,3,2799
3858,2,1,3499
3858,19,2,999
3858,20,1,849
3858,7,1,3299
3859,10,1,1599
3860,9,1,699
3860,1,2,1999
3860,4,2,1299
3860,2,1,3499
3861,14,1,799
3862,9,1,699
3862,5,1,2999
3862,13,1,2999
3862,18,2,699
3863,3,2,2499
3864,9,3,699
3864,2,3,3499
3864,11,3,2799
3864,4,3,1299
3865,1,2,1999
3866,8,2,999
3866,12,2,1499
3866,19,1,999
3866,3,2,2499
3867,17,2,749
3867,13,1,2999
3868,10,1,1599
3868,19,1,999
3869,19,2,999
3869,2,1,3499
3869,12,2,1499
3870,12,2,1499
3870,6,3,4999
3870,13,2,2999
3870,4,3,1299
3871,4,1,1299
3871,16,2,899
3872,6,2,4999
3873,7,2,3299
3874,13,3,2999
3874,11,1,2799
3874,10,3,1599
3874,19,2,999
3875,16,2,899
3876,4,1,1299
3877,15,1,3199
3878,14,1,799
3878,9,1,699
3878,1,3,1999
3879,18,1,699
3879,5,2,2999
3879,10,2,1599
3879,3,1,2499
3880,9,2,699
3881,5,1,2999
3881,8,3,999
3882,13,3,2999
3882,2,3,3499
3882,8,2,999
3883,13,2,2999
3883,11,2,2799
3883,5,2,2999
3883,3,2,2499
3884,1,2,1999
3884,14,3,799
3884,2,2,3499
3885,8,3,999
3886,16,3,899
3887,15,1,3199
3887,13,3,2999
3887,2,3,3499
3888,10,2,1599
3888,16,1,899
3888,20,1,849
3889,8,1,999
3889,14,3,799
3889,16,2,899
3889,2,3,3499
3890,11,3,2799
3890,2,1,3499
3890,9,2,699
3890,1,1,1999
3891,9,3,699
3891,1,1,1999
3891,12,2,1499
3891,6,3,4999
3892,17,3,749
3892,3,2,2499
3893,20,2,849
3893,6,1,4999
3894,13,1,2999
3895,13,3,2999
3896,19,1,999
3896,11,1,2799
3896,5,1,2999
3896,18,1,699
3897,7,3,3299
3898,9,1,699
3899,7,3,3299
3899,5,2,2999
3899,20,1,849
3899,11,3,2799
3900,1,1,1999
3900,9,1,699
3901,3,1,2499
3901,10,3,1599
3901,5,2,2999
3901,11,3,2799
3902,12,2,1499
3902,18,3,699
3902,16,3,899
3903,7,1,3299
3903,15,1,3199
3903,12,3,1499
3903,19,3,999
3904,3,2,2499
3904,8,1,999
3905,16,2,899
3906,19,3,999
3906,9,3,699
3906,17,1,749
3906,10,1,1599
3907,18,2,699
3908,19,2,999
3909,18,1,699
3909,15,2,3199
3909,17,3,749
3910,5,3,2999
3910,13,1,2999
3911,4,2,1299
3911,8,3,999
3911,3,2,2499
3912,15,3,3199
3912,9,2,699
3913,2,1,3499
3913,9,2,699
3913,19,2,999
3913,13,2,2999
3914,12,3,1499
3914,11,3,2799
3915,4,3,1299
3916,17,1,749
3916,11,1,2799
3917,17,1,749
3917,16,2,899
3917,12,1,1499
3918,2,1,3499
3918,15,2,3199
3919,7,3,3299
3919,8,1,999
3919,3,3,2499
3919,4,2,1299
3920,1,2,1999
3920,8,1,999
3921,20,1,849
3921,3,2,2499
3921,15,3,3199
3921,1,3,1999
3922,1,2,1999
3923,6,1,4999
3923,9,2,699
3923,15,2,3199
3923,10,3,1599
3924,14,2,799
3925,13,3,2999
3925,15,3,3199
3926,20,2,849
3927,11,1,2799
3927,1,3,1999
3927,18,3,699
3928,15,3,3199
3928,18,2,699
3928,3,2,2499
3929,3,2,2499
3929,12,2,1499
3929,11,2,2799
3930,16,1,899
3930,11,1,2799
3930,8,1,999
3930,2,2,3499
3931,13,3,2999
3932,12,1,1499
3932,10,1,1599
3932,17,1,749
3932,9,1,699
3933,9,3,699
3933,15,1,3199
3933,13,2,2999
3934,18,2,699
3934,19,2,999
3934,5,2,2999
3935,16,3,899
3936,13,2,2999
3937,20,1,849
3937,1,1,1999
3937,10,2,1599
3938,9,1,699
3938,16,1,899
3938,19,3,999
3938,13,1,2999
3939,16,2,899
3939,2,2,3499
3939,6,1,4999
3939,12,2,1499
3940,10,2,1599
3940,12,3,1499
3940,17,2,749
3940,6,1,4999
3941,15,2,3199
3941,5,3,2999
3942,19,3,999
3942,15,3,3199
3943,1,2,1999
3943,20,2,849
3943,10,3,1599
3944,18,3,699
3944,17,1,749
3944,16,3,899
3945,14,2,799
3945,9,3,699
3945,16,1,899
3945,7,2,3299
3946,18,2,699
3947,14,3,799
3947,15,2,3199
3947,20,1,849
3947,18,3,699
3948,13,1,2999
3948,9,2,699
3949,1,2,1999
3949,17,2,749
3949,12,3,1499
3949,14,1,799
3950,16,2,899
3950,2,2,3499
3950,10,2,1599
3950,9,1,699
3951,12,3,1499
3951,1,1,1999
3952,20,3,849
3953,7,3,3299
3953,16,3,899
3953,9,2,699
3953,18,2,699
3954,7,1,3299
3954,8,1,999
3954,11,3,2799
3954,9,2,699
3955,6,3,4999
3955,16,3,899
3955,19,3,999
3955,5,3,2999
3956,2,3,3499
3956,18,3,699
3956,9,2,699
3956,6,2,4999
3957,15,3,3199
3957,14,2,799
3958,12,1,1499
3958,2,2,3499
3959,16,1,899
3959,15,2,3199
3959,17,2,749
3959,9,1,699
3960,14,2,799
3960,19,1,999
3961,13,3,2999
3962,20,1,849
3962,17,2,749
3962,5,3,2999
3962,7,1,3299
3963,19,1,999
3963,1,2,1999
3963,5,2,2999
3964,9,1,699
3964,10,3,1599
3965,20,3,849
3965,4,3,1299
3965,19,1,999
3966,18,1,699
3967,4,1,1299
3967,3,1,2499
3967,5,1,2999
3968,19,3,999
3968,9,2,699
3968,5,1,2999
3968,7,3,3299
3969,17,2,749
3969,20,2,849
3970,2,3,3499
3970,8,1,999
3970,1,2,1999
3971,13,1,2999
3972,15,3,3199
3972,5,3,2999
3972,9,3,699
3972,10,1,1599
3973,19,3,999
3973,8,2,999
3973,17,3,749
3973,18,1,699
3974,16,3,899
3974,9,1,699
3974,20,1,849
3974,13,2,2999
3975,11,3,2799
3975,6,2,4999
3975,10,2,1599
3975,4,1,1299
3976,3,1,2499
3976,1,3,1999
3976,15,1,3199
3977,15,1,3199
3977,2,2,3499
3978,12,1,1499
3978,11,1,2799
3979,4,3,1299
3980,8,2,999
3981,9,2,699
3981,19,2,999
3981,7,2,3299
3981,3,1,2499
3982,7,3,3299
3982,15,2,3199
3982,20,3,849
3982,8,3,999
3983,14,1,799
3983,6,3,4999
3984,1,2,1999
3985,13,1,2999
3985,2,2,3499
3985,6,1,4999
3985,11,2,2799
3986,2,2,3499
3987,19,2,999
3988,9,2,699
3988,16,3,899
3989,13,2,2999
3989,5,2,2999
3989,11,1,2799
3990,13,3,2999
3991,9,1,699
3991,4,2,1299
3991,17,2,749
3992,2,1,3499
3992,12,3,1499
3992,18,2,699
3992,1,3,1999
3993,16,1,899
3993,18,2,699
3993,13,2,2999
3993,11,3,2799
3994,5,3,2999
3994,13,1,2999
3994,16,3,899
3995,8,2,999
3996,2,1,3499
3996,10,2,1599
3996,5,3,2999
3996,9,3,699
3997,15,3,3199
3998,14,3,799
3998,12,2,1499
3999,2,2,3499
4000,16,2,899
4001,1,2,1999
4002,15,3,3199
4002,14,3,799
4002,4,2,1299
4003,3,1,2499
4003,6,3,4999
4004,4,1,1299
4004,12,2,1499
4005,15,3,3199
4005,9,3,699
4005,2,1,3499
4005,17,1,749
4006,13,1,2999
4006,19,1,999
4006,18,3,699
4006,1,1,1999
4007,4,1,1299
4007,1,2,1999
4007,18,2,699
4007,2,3,3499
4008,13,3,2999
4009,20,1,849
4009,4,2,1299
4009,11,2,2799
4010,12,2,1499
4010,18,1,699
4010,13,1,2999
4010,7,2,3299
4011,20,1,849
4012,13,3,2999
4013,18,1,699
4013,16,3,899
4014,14,2,799
4015,1,2,1999
4015,20,2,849
4016,18,3,699
4017,16,3,899
4017,12,1,1499
4018,2,2,3499
4018,9,1,699
4019,14,1,799
4019,9,1,699
4019,12,3,1499
4019,4,1,1299
4020,11,3,2799
4020,10,3,1599
4020,16,1,899
4020,7,3,3299
4021,17,1,749
4021,11,2,2799
4022,18,1,699
4022,12,2,1499
4023,3,2,2499
4023,20,3,849
4023,15,2,3199
4023,17,1,749
4024,3,2,2499
4024,17,3,749
4024,1,1,1999
4025,9,1,699
4025,2,2,3499
4025,20,2,849
4025,12,3,1499
4026,13,3,2999
4026,18,3,699
4027,2,1,3499
4027,19,3,999
4028,12,2,1499
4029,4,1,1299
4029,7,3,3299
4029,16,2,899
4030,14,3,799
4030,13,2,2999
4031,3,3,2499
4031,10,2,1599
4032,2,1,3499
4032,18,2,699
4032,11,2,2799
4033,14,1,799
4033,8,1,999
4033,19,1,999
4033,2,2,3499
4034,4,2,1299
4034,19,1,999
4035,16,2,899
4035,1,1,1999
4036,17,2,749
4036,10,3,1599
4036,15,1,3199
4036,2,2,3499
4037,14,1,799
4037,7,2,3299
4037,20,1,849
4037,17,2,749
4038,2,2,3499
4038,19,1,999
4039,16,1,899
4039,2,3,3499
4039,15,3,3199
4039,12,2,1499
4040,7,3,3299
4040,13,1,2999
4040,15,3,3199
4040,17,3,749
4041,13,1,2999
4041,17,2,749
4041,19,3,999
4041,3,1,2499
4042,11,3,2799
4042,17,1,749
4042,1,3,1999
4042,14,2,799
4043,20,1,849
4043,15,1,3199
4043,1,3,1999
4043,7,1,3299
4044,9,2,699
4044,20,3,849
4044,17,3,749
4045,11,3,2799
4045,18,3,699
4045,13,1,2999
4045,15,2,3199
4046,14,3,799
4047,10,2,1599
4047,8,3,999
4047,1,3,1999
4047,17,1,749
4048,15,1,3199
4048,4,2,1299
4049,11,3,2799
4049,16,1,899
4049,18,1,699
4050,16,3,899
4051,9,1,699
4051,8,2,999
4051,7,3,3299
4052,14,3,799
4052,20,2,849
4052,5,1,2999
4052,2,2,3499
4053,11,2,2799
4054,17,3,749
4054,11,1,2799
4054,14,2,799
4054,19,2,999
4055,15,2,3199
4055,6,1,4999
4055,19,1,999
4055,2,3,3499
4056,4,2,1299
4057,18,3,699
4057,14,3,799
4058,5,2,2999
4058,20,3,849
4058,12,3,1499
4058,9,3,699
4059,12,2,1499
4059,13,2,2999
4060,10,3,1599
4061,13,1,2999
4062,2,2,3499
4062,19,3,999
4062,14,1,799
4062,3,3,2499
4063,19,2,999
4063,11,2,2799
4063,10,3,1599
4064,13,3,2999
4064,5,2,2999
4064,16,3,899
4065,11,3,2799
4065,18,3,699
4066,13,1,2999
4066,12,3,1499
4066,20,2,849
4066,4,1,1299
4067,7,3,3299
4068,9,2,699
4068,6,2,4999
4068,5,1,2999
4068,15,2,3199
4069,12,2,1499
4069,2,2,3499
4069,11,2,2799
4069,7,3,3299
4070,19,3,999
4070,12,3,1499
4070,7,3,3299
4071,11,2,2799
4071,19,3,999
4071,6,1,4999
4071,2,3,3499
4072,2,2,3499
4072,4,2,1299
4073,15,1,3199
4073,9,1,699
4073,10,3,1599
4073,18,1,699
4074,10,2,1599
4074,2,1,3499
4074,20,2,849
4074,16,3,899
4075,10,3,1599
4075,4,1,1299
4076,18,3,699
4076,10,3,1599
4076,19,1,999
4076,6,3,4999
4077,5,3,2999
4078,6,2,4999
4079,19,3,999
4079,20,3,849
4079,3,2,2499
4079,12,1,1499
4080,8,1,999
4080,10,2,1599
4081,14,3,799
4082,8,3,999
4082,11,3,2799
4082,15,3,3199
4083,5,3,2999
4084,5,1,2999
4084,4,2,1299
4084,17,2,749
4085,15,2,3199
4085,2,1,3499
4085,16,2,899
4085,19,1,999
4086,5,2,2999
4086,13,2,2999
4086,7,1,3299
4086,6,2,4999
4087,20,3,849
4087,17,2,749
4087,2,1,3499
4087,9,2,699
4088,16,3,899
4088,11,3,2799
4088,6,3,4999
4088,7,2,3299
4089,9,3,699
4089,4,1,1299
4089,18,3,699
4090,5,2,2999
4090,1,1,1999
4090,4,2,1299
4090,14,3,799
4091,4,1,1299
4091,12,1,1499
4091,11,1,2799
4091,8,3,999
4092,10,2,1599
4092,16,2,899
4093,12,1,1499
4093,2,1,3499
4093,5,1,2999
4093,4,1,1299
4094,17,1,749
4094,15,2,3199
4094,2,1,3499
4095,7,1,3299
4095,4,2,1299
4095,1,2,1999
4095,11,3,2799
4096,16,3,899
4096,10,2,1599
4097,7,3,3299
4097,3,2,2499
4097,19,1,999
4098,15,2,3199
4099,9,3,699
4099,20,3,849
4099,4,3,1299
4100,6,1,4999
4100,9,3,699
4100,7,3,3299
4100,19,1,999
4101,8,1,999
4101,14,3,799
4101,17,2,749
4101,11,1,2799
4102,1,1,1999
4103,19,2,999
4103,4,3,1299
4103,9,2,699
4104,13,1,2999
4104,1,3,1999
4104,3,2,2499
4104,11,1,2799
4105,11,3,2799
4105,15,2,3199
4105,13,2,2999
4106,7,2,3299
4106,5,1,2999
4106,16,1,899
4106,18,2,699
4107,8,1,999
4107,20,3,849
4108,1,2,1999
4108,14,1,799
4108,4,2,1299
4108,13,1,2999
4109,16,3,899
4110,19,3,999
4111,13,1,2999
4111,4,2,1299
4111,20,2,849
4111,2,1,3499
4112,15,3,3199
4112,14,3,799
4112,7,2,3299
4112,4,2,1299
4113,9,1,699
4113,14,3,799
4113,3,3,2499
4113,5,1,2999
4114,15,3,3199
4114,19,1,999
4114,18,2,699
4114,17,1,749
4115,6,1,4999
4115,15,3,3199
4115,9,1,699
4115,17,1,749
4116,16,1,899
4116,11,1,2799
4116,12,1,1499
4117,11,2,2799
4118,18,2,699
4118,6,2,4999
4119,14,2,799
4120,4,3,1299
4120,12,2,1499
4121,12,1,1499
4122,1,2,1999
4123,20,2,849
4123,9,3,699
4123,2,3,3499
4124,16,3,899
4124,18,1,699
4125,1,3,1999
4126,10,2,1599
4127,4,3,1299
4127,20,1,849
4127,16,3,899
4127,15,2,3199
4128,17,1,749
4128,12,2,1499
4128,18,3,699
4129,16,1,899
4129,6,1,4999
4129,10,1,1599
4130,3,1,2499
4130,15,1,3199
4130,12,3,1499
4130,14,2,799
4131,20,2,849
4132,20,3,849
4133,20,2,849
4133,5,2,2999
4133,19,3,999
4134,14,1,799
4134,17,1,749
4135,9,1,699
4135,18,1,699
4135,6,3,4999
4136,13,1,2999
4136,9,1,699
4136,4,3,1299
4136,12,3,1499
4137,12,3,1499
4137,1,2,1999
4137,17,1,749
4137,7,1,3299
4138,5,1,2999
4138,9,2,699
4139,19,1,999
4139,14,3,799
4139,11,1,2799
4139,20,2,849
4140,11,1,2799
4140,20,2,849
4140,17,3,749
4141,17,1,749
4141,13,2,2999
4142,1,3,1999
4142,14,2,799
4142,6,3,4999
4142,12,1,1499
4143,5,1,2999
4143,14,1,799
4144,7,3,3299
4144,5,1,2999
4144,15,1,3199
4145,18,3,699
4145,17,2,749
4145,14,1,799
4145,7,1,3299
4146,11,1,2799
4147,5,3,2999
4147,8,3,999
4148,13,1,2999
4148,9,1,699
4148,10,3,1599
4148,11,2,2799
4149,9,2,699
4149,14,3,799
4150,7,3,3299
4151,14,3,799
4152,13,3,2999
4153,5,1,2999
4153,19,2,999
4153,17,3,749
4153,13,1,2999
4154,8,2,999
4155,6,3,4999
4155,11,2,2799
4155,2,1,3499
4155,13,1,2999
4156,18,3,699
4157,15,1,3199
4158,8,2,999
4159,9,2,699
4159,20,1,849
4159,7,1,3299
4160,18,1,699
4160,8,3,999
4161,17,3,749
4161,10,1,1599
4162,6,1,4999
4162,4,3,1299
4162,18,1,699
4163,8,1,999
4164,10,1,1599
4164,13,1,2999
4164,1,3,1999
4164,7,1,3299
4165,10,1,1599
4166,3,3,2499
4167,9,1,699
4168,18,3,699
4169,3,2,2499
4170,5,3,2999
4170,7,3,3299
4171,19,3,999
4172,13,3,2999
4172,20,1,849
4172,3,2,2499
4173,12,1,1499
4173,2,2,3499
4173,18,3,699
4174,13,3,2999
4175,13,1,2999
4175,4,1,1299
4175,16,2,899
4176,19,2,999
4177,10,3,1599
4177,3,3,2499
4177,7,3,3299
4177,11,2,2799
4178,8,2,999
4178,17,1,749
4178,12,1,1499
4178,16,3,899
4179,18,2,699
4180,3,3,2499
4181,12,3,1499
4181,1,2,1999
4181,19,3,999
4181,8,2,999
4182,10,3,1599
4182,6,1,4999
4182,2,3,3499
4182,4,3,1299
4183,4,3,1299
4183,17,1,749
4183,18,2,699
4184,4,2,1299
4184,19,2,999
4184,6,2,4999
4185,5,3,2999
4185,17,2,749
4186,6,2,4999
4186,1,3,1999
4186,5,2,2999
4186,19,1,999
4187,13,2,2999
4187,10,1,1599
4187,3,3,2499
4187,9,3,699
4188,3,2,2499
4188,10,3,1599
4189,14,3,799
4190,5,3,2999
4190,15,2,3199
4190,20,1,849
4191,9,1,699
4191,11,3,2799
4192,2,1,3499
4192,5,2,2999
4192,7,2,3299
4192,14,1,799
4193,6,1,4999
4193,11,3,2799
4193,19,3,999
4194,18,3,699
4194,1,2,1999
4195,13,1,2999
4196,18,2,699
4196,4,1,1299
4197,1,3,1999
4198,5,1,2999
4199,9,2,699
4199,15,1,3199
4199,18,2,699
4199,12,1,1499
4200,10,1,1599
4201,17,1,749
4201,14,1,799
4202,8,2,999
4202,17,3,749
4202,5,2,2999
4203,11,3,2799
4203,19,3,999
4203,4,1,1299
4203,18,2,699
4204,7,2,3299
4204,1,1,1999
4204,14,1,799
4205,1,3,1999
4205,4,2,1299
4205,14,2,799
4206,1,2,1999
4207,16,2,899
4207,10,3,1599
4207,19,2,999
4208,14,1,799
4208,16,1,899
4208,7,3,3299
4208,10,3,1599
4209,20,3,849
4209,6,2,4999
4209,13,1,2999
4209,19,1,999
4210,20,3,849
4210,3,3,2499
4211,3,1,2499
4211,8,1,999
4211,10,2,1599
4212,13,1,2999
4212,18,2,699
4212,3,3,2499
4212,14,3,799
4213,6,3,4999
4213,8,1,999
4213,14,2,799
4214,3,2,2499
4214,17,1,749
4215,14,3,799
4216,15,1,3199
4216,13,2,2999
4216,6,1,4999
4217,4,2,1299
4217,9,2,699
4217,11,2,2799
4218,19,2,999
4218,6,1,4999
4218,13,2,2999
4219,8,1,999
4219,18,1,699
4219,7,2,3299
4220,12,3,1499
4220,14,1,799
4220,1,3,1999
4220,17,2,749
4221,10,2,1599
4221,20,3,849
4222,9,1,699
4222,13,3,2999
4223,3,1,2499
4223,17,1,749
4224,10,2,1599
4225,9,1,699
4225,19,3,999
4226,16,3,899
4226,7,3,3299
4227,5,3,2999
4227,6,1,4999
4227,16,2,899
4227,4,2,1299
4228,2,1,3499
4228,6,1,4999
4229,17,1,749
4229,10,3,1599
4230,10,2,1599
4230,1,3,1999
4230,16,3,899
4230,6,2,4999
4231,19,2,999
4231,3,2,2499
4232,20,3,849
4232,8,3,999
4232,18,1,699
4232,11,1,2799
4233,9,2,699
4234,8,1,999
4234,6,2,4999
4235,11,2,2799
4236,3,3,2499
4237,5,3,2999
4238,18,1,699
4239,13,2,2999
4239,6,3,4999
4239,7,3,3299
4240,15,2,3199
4240,20,1,849
4241,8,2,999
4242,10,3,1599
4242,3,1,2499
4242,14,2,799
4242,9,2,699
4243,12,2,1499
4243,8,2,999
4243,11,2,2799
4244,11,2,2799
4244,17,1,749
4244,8,3,999
4245,7,1,3299
4245,13,2,2999
4246,16,2,899
4246,2,3,3499
4246,5,1,2999
4246,4,3,1299
4247,1,1,1999
4248,17,2,749
4248,1,1,1999
4249,17,3,749
4250,20,3,849
4251,20,3,849
4251,7,1,3299
4252,12,2,1499
4252,19,1,999
4252,10,1,1599
4252,6,2,4999
4253,7,1,3299
4253,5,3,2999
4253,18,3,699
4253,3,2,2499
4254,17,1,749
4254,10,1,1599
4255,14,3,799
4256,6,2,4999
4257,17,1,749
4258,11,2,2799
4258,15,2,3199
4258,20,1,849
4258,12,2,1499
4259,8,3,999
4259,17,1,749
4260,2,2,3499
4260,18,2,699
4260,4,3,1299
4260,17,3,749
4261,8,2,999
4261,10,2,1599
4261,17,1,749
4261,15,1,3199
4262,6,1,4999
4263,10,3,1599
4263,7,1,3299
4263,3,1,2499
4264,2,2,3499
4265,2,3,3499
4265,13,1,2999
4266,12,1,1499
4267,13,3,2999
4267,16,1,899
4267,12,3,1499
4267,7,1,3299
4268,16,3,899
4268,11,1,2799
4268,19,1,999
4268,15,1,3199
4269,10,3,1599
4269,7,3,3299
4269,18,1,699
4270,13,2,2999
4270,20,2,849
4271,17,2,749
4272,11,1,2799
4272,19,3,999
4273,15,2,3199
4273,9,1,699
4273,6,2,4999
4274,18,3,699
4274,14,2,799
4274,3,2,2499
4274,2,2,3499
4275,20,1,849
4276,15,1,3199
4276,18,3,699
4277,1,3,1999
4278,12,3,1499
4278,1,3,1999
4278,4,3,1299
4278,7,3,3299
4279,10,2,1599
4279,13,2,2999
4279,8,1,999
4279,3,3,2499
4280,3,3,2499
4280,13,2,2999
4280,8,1,999
4280,18,3,699
4281,10,2,1599
4281,17,2,749
4282,15,2,3199
4282,1,2,1999
4282,11,2,2799
4282,8,1,999
4283,15,2,3199
4284,17,2,749
4284,8,3,999
4285,12,1,1499
4286,20,1,849
4286,14,3,799
4286,2,1,3499
4286,18,1,699
4287,9,1,699
4288,15,3,3199
4288,14,2,799
4289,8,1,999
4289,20,2,849
4290,9,2,699
4290,11,2,2799
4290,15,1,3199
4291,14,2,799
4292,8,1,999
4292,6,1,4999
4292,14,2,799
4292,12,3,1499
4293,5,3,2999
4294,6,3,4999
4294,14,1,799
4294,9,1,699
4294,10,3,1599
4295,10,3,1599
4296,14,3,799
4296,5,2,2999
4296,18,3,699
4297,15,1,3199
4297,11,3,2799
4297,3,2,2499
4298,1,1,1999
4298,12,3,1499
4298,18,2,699
4299,3,2,2499
4299,5,3,2999
4299,2,1,3499
4300,7,1,3299
4300,15,1,3199
4300,5,1,2999
4300,11,1,2799
4301,9,1,699
4301,5,3,2999
4301,18,2,699
4302,4,2,1299
4302,19,1,999
4303,19,1,999
4303,1,1,1999
4304,5,3,2999
4304,1,2,1999
4304,11,3,2799
4304,12,2,1499
4305,13,3,2999
4305,12,3,1499
4305,15,1,3199
4306,3,3,2499
4306,1,3,1999
4307,18,3,699
4307,15,1,3199
4307,17,3,749
4307,6,3,4999
4308,1,3,1999
4308,3,3,2499
4309,13,2,2999
4309,1,2,1999
4309,15,2,3199
4310,6,1,4999
4310,15,3,3199
4311,19,3,999
4312,2,2,3499
4312,9,3,699
4313,9,2,699
4313,18,1,699
4313,20,3,849
4313,16,1,899
4314,16,1,899
4315,4,1,1299
4316,13,3,2999
4317,14,1,799
4317,9,2,699
4317,16,3,899
4317,3,3,2499
4318,1,1,1999
4318,18,1,699
4319,17,1,749
4320,16,2,899
4321,2,2,3499
4321,18,1,699
4322,5,2,2999
4322,7,3,3299
4322,20,2,849
4322,10,2,1599
4323,14,2,799
4324,3,1,2499
4324,9,3,699
4325,17,3,749
4326,4,2,1299
4327,11,2,2799
4327,18,2,699
4327,12,3,1499
4327,15,1,3199
4328,19,3,999
4328,9,1,699
4328,16,1,899
4329,16,2,899
4329,17,3,749
4330,11,2,2799
4330,7,1,3299
4330,19,1,999
4331,1,1,1999
4332,12,3,1499
4332,7,1,3299
4332,14,2,799
4332,10,1,1599
4333,2,2,3499
4333,7,3,3299
4334,1,1,1999
4334,18,3,699
4335,3,3,2499
4335,4,1,1299
4335,6,2,4999
4335,12,2,1499
4336,5,2,2999
4336,3,1,2499
4336,4,3,1299
4336,20,2,849
4337,14,1,799
4337,20,1,849
4337,8,2,999
4337,12,1,1499
4338,15,1,3199
4339,10,1,1599
4339,4,2,1299
4339,20,3,849
4339,16,2,899
4340,6,2,4999
4340,11,2,2799
4340,20,2,849
4341,8,2,999
4341,19,3,999
4341,12,2,1499
4341,3,1,2499
4342,1,3,1999
4342,4,2,1299
4342,9,3,699
4342,20,3,849
4343,20,3,849
4344,16,1,899
4344,5,3,2999
4344,11,1,2799
4344,14,2,799
4345,17,1,749
4345,10,2,1599
4346,11,3,2799
4347,12,1,1499
4348,14,2,799
4348,8,2,999
4349,10,1,1599
4349,16,2,899
4350,18,2,699
4351,5,2,2999
4351,7,3,3299
4351,20,1,849
4352,19,1,999
4352,11,2,2799
4353,9,2,699
4353,17,1,749
4353,5,2,2999
4354,5,3,2999
4355,4,2,1299
4355,15,2,3199
4355,9,2,699
4356,17,3,749
4356,11,1,2799
4356,4,1,1299
4356,14,2,799
4357,18,2,699
4357,10,2,1599
4358,12,2,1499
4359,10,2,1599
4359,18,1,699
4359,15,1,3199
4359,17,3,749
4360,7,3,3299
4360,12,2,1499
4361,18,2,699
4361,20,1,849
4361,4,3,1299
4362,12,2,1499
4362,10,1,1599
4362,14,1,799
4362,4,3,1299
4363,8,3,999
4363,19,3,999
4363,3,3,2499
4363,6,1,4999
4364,4,1,1299
4365,11,2,2799
4366,15,2,3199
4367,7,1,3299
4368,13,2,2999
4369,2,2,3499
4369,5,2,2999
4369,8,2,999
4370,5,1,2999
4370,17,3,749
4370,1,2,1999
4370,6,2,4999
4371,19,3,999
4371,18,1,699
4371,1,3,1999
4372,11,1,2799
4373,6,1,4999
4373,5,2,2999
4373,2,1,3499
4373,7,1,3299
4374,7,2,3299
4374,19,2,999
4375,19,3,999
4376,20,3,849
