order_id,payment_method,amount,payment_status
2500,Cash on Delivery,10997,Paid
2501,UPI,673.15,Paid
2502,Net Banking,3957.3,Paid
2503,Cash on Delivery,12318.2,Paid
2504,Cash on Delivery,10843,Paid
2505,Cash on Delivery,16395,Paid
2506,Cash on Delivery,12395,Paid
2507,Debit Card,0,Failed
2508,UPI,21391,Paid
2509,Debit Card,2039.65,Paid
2510,Net Banking,16376.1,Refunded
2511,UPI,2397,Paid
2512,Debit Card,1699.15,Paid
2513,Cash on Delivery,7389.05,Paid
2514,Net Banking,14358.2,Paid
2515,Net Banking,14792,Paid
2516,Cash on Delivery,7474.9,Refunded
2517,Credit Card,5998,Paid
2518,Credit Card,9536.4,Paid
2519,UPI,21192,Paid
2520,Credit Card,0,Failed
2521,Net Banking,15094,Paid
2522,Net Banking,3225.75,Paid
2523,Debit Card,0,Failed
2524,Net Banking,3199,Paid
2525,UPI,20512.4,Paid
2526,Debit Card,0,Failed
2527,Net Banking,9716.4,Paid
2528,Net Banking,778,Paid
2529,UPI,13794,Paid
2530,Net Banking,1998,Paid
2531,Credit Card,0,Failed
2532,Net Banking,12955.5,Paid
2533,UPI,6298.2,Refunded
2534,Debit Card,1698.3,Paid
2535,Debit Card,0,Failed
2536,Cash on Delivery,11603.7,Refunded
2537,Debit Card,14890,Refunded
2538,Credit Card,8744,Paid
2539,Cash on Delivery,11553.2,Paid
2540,UPI,1578,Paid
2541,Cash on Delivery,19791.9,Paid
2542,UPI,17663.35,Paid
2543,UPI,2988.7,Refunded
2544,UPI,4128.7,Paid
2545,UPI,9429.9,Paid
2546,Cash on Delivery,0,Failed
2547,UPI,0,Failed
2548,Credit Card,0,Failed
2549,UPI,0,Failed
2550,Cash on Delivery,6697,Paid
2551,UPI,11496,Refunded
2552,Credit Card,10794,Paid
2553,Credit Card,9497,Paid
2554,Cash on Delivery,16311.5,Paid
2555,Cash on Delivery,15791,Paid
2556,Cash on Delivery,0,Failed
2557,Credit Card,32988,Paid
2558,Net Banking,8997,Refunded
2559,Credit Card,1618.2,Refunded
2560,Net Banking,4033.7,Paid
2561,Credit Card,4497,Paid
2562,Credit Card,13692,Refunded
2563,Net Banking,7899.05,Refunded
2564,UPI,3198,Paid
2565,Net Banking,7647.45,Refunded
2566,UPI,0,Failed
2567,Debit Card,20593,Paid
2568,Debit Card,4047.3,Refunded
2569,Cash on Delivery,3055.75,Paid
2570,Net Banking,14895,Refunded
2571,Cash on Delivery,0,Failed
2572,Debit Card,0,Failed
2573,Debit Card,16239.3,Paid
2574,Credit Card,12955.5,Paid
2575,Net Banking,16102.8,Paid
2576,Debit Card,0,Failed
2577,UPI,6159.1,Refunded
2578,Cash on Delivery,6882.45,Paid
2579,Cash on Delivery,6167.4,Paid
2580,Credit Card,4462.15,Paid
2581,Cash on Delivery,18089.9,Paid
2582,Credit Card,4317.3,Refunded
2583,Net Banking,2292.3,Paid
2584,Net Banking,0,Failed
2585,Debit Card,10497,Paid
2586,Credit Card,32789,Paid
2587,Net Banking,0,Failed
2588,UPI,14623.35,Refunded
2589,Net Banking,4998,Paid
2590,Debit Card,0,Failed
2591,Debit Card,1528.2,Paid
2592,UPI,27191.5,Paid
2593,Credit Card,17792,Refunded
2594,Net Banking,3326.4,Refunded
2595,Cash on Delivery,15996,Paid
2596,Net Banking,0,Failed
2597,Net Banking,0,Failed
2598,UPI,7794,Paid
2599,Debit Card,9579.6,Paid
2600,Cash on Delivery,9305.25,Paid
2601,Debit Card,5793,Refunded
2602,UPI,1698.3,Paid
2603,Cash on Delivery,1503.05,Paid
2604,Debit Card,1313.05,Refunded
2605,Credit Card,11892,Paid
2606,Debit Card,15020.1,Paid
2607,Debit Card,7902.45,Refunded
2608,Net Banking,6699.6,Paid
2609,Credit Card,6598,Paid
2610,UPI,1439.1,Paid
2611,Cash on Delivery,1887.3,Refunded
2612,Net Banking,8343,Paid
2613,Credit Card,2598,Paid
2614,Cash on Delivery,13582.8,Paid
2615,Credit Card,16867.8,Paid
2616,Debit Card,12059.3,Paid
2617,Credit Card,24491,Paid
2618,UPI,4998,Paid
2619,Net Banking,5219.3,Paid
2620,Net Banking,11543,Paid
2621,Net Banking,12593,Refunded
2622,Net Banking,7647.45,Refunded
2623,Debit Card,13297,Paid
2624,Debit Card,14121.9,Paid
2625,Debit Card,17095.25,Paid
2626,Debit Card,17294,Paid
2627,Net Banking,978.1,Refunded
2628,Credit Card,10365.75,Paid
2629,Credit Card,1248.1,Paid
2630,Debit Card,1427.2,Paid
2631,Net Banking,0,Failed
2632,Net Banking,17190,Paid
2633,UPI,4411.8,Paid
2634,Net Banking,18045.25,Paid
2635,Net Banking,2997,Paid
2636,UPI,4841.6,Refunded
2637,Debit Card,1998,Paid
2638,Credit Card,0,Failed
2639,Credit Card,11980.75,Paid
2640,Net Banking,4998,Paid
2641,Cash on Delivery,0,Failed
2642,Net Banking,3798.1,Refunded
2643,UPI,17692,Paid
2644,Credit Card,2124.15,Paid
2645,Net Banking,8587.8,Paid
2646,Net Banking,2548.3,Paid
2647,Net Banking,6697,Paid
2648,Cash on Delivery,15993,Refunded
2649,Net Banking,13253.2,Refunded
2650,Credit Card,978,Paid
2651,Cash on Delivery,7260.85,Paid
2652,Credit Card,14148.35,Refunded
2653,UPI,0,Failed
2654,Net Banking,8025.7,Paid
2655,Credit Card,0,Failed
2656,Credit Card,10956.5,Paid
2657,Net Banking,9897,Paid
2658,Cash on Delivery,0,Failed
2659,Credit Card,10839.6,Paid
2660,Credit Card,0,Failed
2661,Cash on Delivery,2549.15,Paid
2662,Net Banking,8997,Paid
2663,Credit Card,8547.15,Refunded
2664,Net Banking,12794,Paid
2665,Debit Card,4493.7,Paid
2666,Debit Card,743.05,Refunded
2667,UPI,6455.25,Paid
2668,Credit Card,0,Failed
2669,Cash on Delivery,7122.15,Paid
2670,Credit Card,0,Failed
2671,Cash on Delivery,743.05,Refunded
2672,Credit Card,9295,Paid
2673,UPI,3998,Paid
2674,Credit Card,2999,Paid
2675,Debit Card,1708.1,Paid
2676,Debit Card,14573.7,Paid
2677,UPI,6294.6,Paid
2678,Net Banking,11810.75,Refunded
2679,Credit Card,11299.05,Paid
2680,UPI,6428.7,Paid
2681,Credit Card,9811.55,Paid
2682,UPI,0,Failed
2683,Debit Card,21176.45,Paid
2684,Debit Card,22192,Paid
2685,Debit Card,2597,Paid
2686,Net Banking,0,Failed
2687,Debit Card,23692,Refunded
2688,Credit Card,15857.4,Paid
2689,Cash on Delivery,1755.6,Paid
2690,Cash on Delivery,4695,Paid
2691,Net Banking,4495,Paid
2692,Credit Card,5196,Paid
2693,UPI,0,Failed
2694,Credit Card,2598,Paid
2695,Debit Card,4925.75,Paid
2696,Debit Card,22993,Paid
2697,Credit Card,6924.6,Refunded
2698,UPI,19203.2,Paid
2699,Debit Card,11992,Paid
2700,Credit Card,13254.05,Refunded
2701,Net Banking,11469.05,Refunded
2702,Credit Card,12320.75,Paid
2703,Net Banking,0,Failed
2704,UPI,12822.15,Refunded
2705,Credit Card,6384.6,Paid
2706,UPI,8547.15,Paid
2707,UPI,7499.3,Paid
2708,Credit Card,9005.75,Refunded
2709,Cash on Delivery,11995,Paid
2710,Debit Card,4497,Paid
2711,Credit Card,9983.7,Refunded
2712,Credit Card,7734.6,Paid
2713,Net Banking,0,Failed
2714,Cash on Delivery,17004.6,Paid
2715,Cash on Delivery,23491,Paid
2716,UPI,3198,Paid
2717,UPI,2097,Paid
2718,Net Banking,1867.45,Paid
2719,Net Banking,8834.05,Paid
2720,Credit Card,19928.7,Paid
2721,Credit Card,0,Failed
2722,UPI,9597,Paid
2723,Cash on Delivery,8364.85,Paid
2724,Cash on Delivery,10164.6,Paid
2725,UPI,8454.6,Paid
2726,Credit Card,19791.0,Paid
2727,Credit Card,4271.2,Paid
2728,Cash on Delivery,7737.3,Paid
2729,Debit Card,7894,Paid
2730,Cash on Delivery,20093,Paid
2731,Credit Card,0,Failed
2732,UPI,16593,Paid
2733,Credit Card,15635.75,Paid
2734,Net Banking,8157.45,Paid
2735,UPI,2988.7,Paid
2736,Credit Card,18194,Paid
2737,Credit Card,19493,Paid
2738,Credit Card,0,Failed
2739,Cash on Delivery,14034.6,Paid
2740,Credit Card,2697.3,Refunded
2741,Credit Card,9594,Paid
2742,Net Banking,6245,Paid
2743,Cash on Delivery,1078,Paid
2744,UPI,8046.0,Refunded
2745,UPI,2247,Paid
2746,Cash on Delivery,15464.05,Refunded
2747,UPI,3897,Paid
2748,UPI,0,Failed
2749,Debit Card,9597,Paid
2750,Net Banking,11639.05,Paid
2751,Debit Card,1337.2,Paid
2752,Credit Card,13192,Paid
2753,Debit Card,0,Failed
2754,Credit Card,3998,Paid
2755,Net Banking,743.05,Paid
2756,Cash on Delivery,2124.15,Refunded
2757,Net Banking,9998,Paid
2758,Cash on Delivery,11250.85,Paid
2759,Net Banking,0,Failed
2760,Debit Card,15038.2,Paid
2761,UPI,11961.9,Paid
2762,UPI,1407.1,Paid
2763,Cash on Delivery,0,Failed
2764,Credit Card,14294,Paid
2765,Credit Card,13958.35,Paid
2766,Debit Card,10492,Refunded
2767,Credit Card,4840.25,Paid
2768,Credit Card,7814.05,Paid
2769,Net Banking,0,Failed
2770,UPI,0,Failed
2771,Credit Card,0,Failed
2772,Credit Card,0,Failed
2773,Cash on Delivery,1337.2,Refunded
2774,Credit Card,2379.15,Paid
2775,UPI,3897,Refunded
2776,Cash on Delivery,1998,Paid
2777,UPI,2999,Refunded
2778,Cash on Delivery,0,Failed
2779,Cash on Delivery,11963.35,Refunded
2780,UPI,5485.5,Paid
2781,Cash on Delivery,0,Failed
2782,Cash on Delivery,10344.6,Paid
2783,Debit Card,1438.2,Paid
2784,Credit Card,0,Failed
2785,Cash on Delivery,28396.45,Refunded
2786,Debit Card,17475.25,Paid
2787,UPI,4295,Paid
2788,Net Banking,7557.3,Refunded
2789,Net Banking,8997,Paid
2790,Net Banking,13198.35,Paid
2791,Debit Card,11045.75,Paid
2792,Cash on Delivery,0,Failed
2793,UPI,0,Failed
2794,Net Banking,14843.7,Paid
2795,Debit Card,0,Failed
2796,Credit Card,0,Failed
2797,Cash on Delivery,5948.3,Paid
2798,Credit Card,5790.25,Paid
2799,Cash on Delivery,1698,Paid
2800,Net Banking,2397,Paid
2801,UPI,18142,Paid
2802,Debit Card,0,Failed
2803,Net Banking,7497,Paid
2804,Debit Card,3746,Paid
2805,UPI,13933.2,Paid
2806,Net Banking,1358.3,Paid
2807,Debit Card,10065.25,Refunded
2808,Debit Card,16426.45,Paid
2809,Credit Card,1708.1,Refunded
2810,UPI,0,Failed
2811,Credit Card,7259.9,Paid
2812,Debit Card,23994,Refunded
2813,Net Banking,11770.5,Refunded
2814,UPI,2348,Refunded
2815,Cash on Delivery,15379.05,Paid
2816,Cash on Delivery,5438.3,Paid
2817,Cash on Delivery,1998,Paid
2818,Debit Card,4460.25,Paid
2819,Cash on Delivery,7977.15,Paid
2820,Net Banking,3897,Paid
2821,UPI,10255.25,Refunded
2822,Credit Card,0,Failed
2823,Credit Card,22391,Refunded
2824,UPI,0,Failed
2825,Credit Card,0,Failed
2826,Cash on Delivery,13379.85,Refunded
2827,Cash on Delivery,0,Failed
2828,Debit Card,9348.0,Paid
2829,Debit Card,10065.25,Paid
2830,Debit Card,10894,Paid
2831,Debit Card,0,Failed
2832,Debit Card,14291,Paid
2833,Net Banking,20094,Refunded
2834,Net Banking,14394,Refunded
2835,Debit Card,0,Failed
2836,Credit Card,16091,Paid
2837,UPI,21749.3,Paid
2838,Credit Card,3299,Paid
2839,Net Banking,16283.95,Paid
2840,Credit Card,1798,Paid
2841,Credit Card,6625.75,Paid
2842,Net Banking,5796,Refunded
2843,Debit Card,9696,Paid
2844,Cash on Delivery,0,Failed
2845,Debit Card,7049.05,Paid
2846,Credit Card,11214.05,Paid
2847,Credit Card,1798,Paid
2848,Cash on Delivery,2699.1,Paid
2849,Credit Card,4998,Paid
2850,UPI,20093,Paid
2851,Cash on Delivery,0,Failed
2852,Net Banking,4597,Refunded
2853,Credit Card,10497,Paid
2854,Debit Card,22859.05,Paid
2855,Credit Card,6697,Paid
2856,Cash on Delivery,2249.1,Refunded
2857,Cash on Delivery,17591,Paid
2858,Credit Card,9715.5,Paid
2859,Debit Card,4584.05,Paid
2860,Cash on Delivery,878,Paid
2861,Credit Card,10833.25,Paid
2862,Cash on Delivery,10494,Paid
2863,Debit Card,13986.9,Paid
2864,Credit Card,10596,Paid
2865,Cash on Delivery,4696,Refunded
2866,Net Banking,5644,Refunded
2867,UPI,21492,Refunded
2868,Cash on Delivery,3415.5,Paid
2869,Cash on Delivery,7596,Refunded
2870,Debit Card,2208.3,Paid
2871,Credit Card,7695,Paid
2872,Cash on Delivery,5997,Paid
2873,Debit Card,0,Failed
2874,Debit Card,15195,Paid
2875,Net Banking,14304.6,Paid
2876,UPI,8452.8,Refunded
2877,Cash on Delivery,4272.15,Refunded
2878,Cash on Delivery,6265.25,Paid
2879,Cash on Delivery,8579.9,Paid
2880,UPI,19392,Paid
2881,Cash on Delivery,7219.05,Paid
2882,Net Banking,0,Failed
2883,Debit Card,9624.6,Paid
2884,Credit Card,8156.6,Refunded
2885,Debit Card,928,Paid
2886,Credit Card,7986.6,Refunded
2887,Credit Card,12865.5,Refunded
2888,Cash on Delivery,15634.05,Paid
2889,UPI,0,Failed
2890,Cash on Delivery,0,Failed
2891,Net Banking,1028.05,Paid
2892,Debit Card,5098.3,Paid
2893,Credit Card,13491,Paid
2894,Debit Card,1358.3,Paid
2895,Credit Card,20693,Paid
2896,Credit Card,16192.8,Refunded
2897,Net Banking,9897,Refunded
2898,Debit Card,5998,Paid
2899,Debit Card,0,Failed
2900,Cash on Delivery,4928.3,Refunded
2901,Credit Card,7857.4,Paid
2902,Cash on Delivery,14495,Paid
2903,Net Banking,7468.2,Refunded
2904,Net Banking,21689,Paid
2905,Cash on Delivery,1078,Paid
2906,Credit Card,12659.9,Paid
2907,Credit Card,5795,Refunded
2908,Credit Card,6648.1,Refunded
2909,Credit Card,0,Failed
2910,Debit Card,21559.3,Paid
2911,Debit Card,11595,Refunded
2912,Debit Card,0,Failed
2913,Net Banking,0,Failed
2914,Cash on Delivery,4793.7,Refunded
2915,Cash on Delivery,16093.95,Paid
2916,UPI,1977.3,Paid
2917,Credit Card,2499,Paid
2918,Net Banking,2547.45,Paid
2919,Debit Card,6894,Paid
2920,Credit Card,0,Failed
2921,Net Banking,17378.35,Paid
2922,Debit Card,0,Failed
2923,Net Banking,14793,Paid
2924,Debit Card,673.15,Paid
2925,Credit Card,24727.35,Paid
2926,UPI,7497,Paid
2927,Net Banking,16295,Refunded
2928,Credit Card,17425.85,Paid
2929,Cash on Delivery,15595,Paid
2930,Credit Card,743.05,Refunded
2931,Cash on Delivery,0,Failed
2932,UPI,11596,Refunded
2933,Net Banking,5885.25,Paid
2934,Credit Card,9970.25,Refunded
2935,Credit Card,9897,Paid
2936,Cash on Delivery,12747.45,Paid
2937,Debit Card,0,Failed
2938,Cash on Delivery,2997,Paid
2939,Net Banking,7696,Paid
2940,Cash on Delivery,5138.25,Paid
2941,UPI,0,Failed
2942,Net Banking,6744.6,Paid
2943,Credit Card,6927.3,Paid
2944,Cash on Delivery,14492,Paid
2945,Net Banking,17501.5,Paid
2946,UPI,9595,Refunded
2947,UPI,5397.3,Paid
2948,UPI,10997,Paid
2949,Credit Card,0,Failed
2950,Cash on Delivery,31483.0,Paid
2951,Debit Card,11344,Paid
2952,Credit Card,2122.45,Paid
2953,Net Banking,5408.35,Paid
2954,Credit Card,6025.5,Refunded
2955,Cash on Delivery,20891,Paid
2956,Credit Card,9685.25,Paid
2957,Cash on Delivery,8345,Paid
2958,Debit Card,5318.1,Refunded
2959,Debit Card,10193,Refunded
2960,Net Banking,11107.8,Refunded
2961,Credit Card,1698,Paid
2962,Cash on Delivery,17291,Paid
2963,Net Banking,16990,Paid
2964,UPI,6268.1,Paid
2965,Credit Card,12415.5,Paid
2966,Cash on Delivery,16238.35,Refunded
2967,Credit Card,16462.8,Paid
2968,Net Banking,2598,Paid
2969,Net Banking,0,Failed
2970,Net Banking,7742,Paid
2971,UPI,21393,Paid
2972,Debit Card,0,Failed
2973,Net Banking,0,Failed
2974,Net Banking,3299,Paid
2975,Cash on Delivery,17490,Refunded
2976,Net Banking,0,Failed
2977,UPI,17193,Paid
2978,Cash on Delivery,3651.6,Paid
2979,Net Banking,3910.5,Paid
2980,Credit Card,0,Failed
2981,Net Banking,778,Refunded
2982,Cash on Delivery,0,Failed
2983,Cash on Delivery,1438.2,Paid
2984,Net Banking,8694,Paid
2985,Cash on Delivery,9174.05,Paid
2986,Net Banking,0,Failed
2987,Net Banking,0,Failed
2988,Debit Card,15507.4,Paid
2989,Credit Card,6268.1,Paid
2990,Net Banking,3998,Paid
2991,Credit Card,14572.8,Paid
2992,Debit Card,6656.4,Paid
2993,Debit Card,0,Failed
2994,Credit Card,12596,Paid
2995,Credit Card,17343,Paid
2996,UPI,5694,Paid
2997,UPI,10076.4,Paid
2998,Cash on Delivery,2097,Paid
2999,Debit Card,7194,Paid
3000,UPI,0,Failed
3001,Debit Card,10293,Paid
3002,Net Banking,16443,Paid
3003,Credit Card,0,Failed
3004,UPI,0,Failed
3005,Credit Card,0,Failed
3006,Debit Card,21392,Paid
3007,Credit Card,0,Failed
3008,Net Banking,27591,Paid
3009,Debit Card,3353.25,Paid
3010,Credit Card,9587.4,Paid
3011,UPI,6046,Paid
3012,Debit Card,5546,Paid
3013,Cash on Delivery,15053.7,Paid
3014,UPI,0,Failed
3015,Net Banking,4077.45,Paid
3016,Cash on Delivery,4076.6,Paid
3017,Cash on Delivery,5245,Paid
3018,Cash on Delivery,1518.1,Paid
3019,Debit Card,3605.25,Paid
3020,Net Banking,23170.5,Paid
3021,Credit Card,14994.0,Paid
3022,UPI,14232.4,Paid
3023,Net Banking,11469.9,Paid
3024,Cash on Delivery,6968.7,Paid
3025,Cash on Delivery,16994,Paid
3026,Net Banking,13843,Paid
3027,UPI,5316.2,Paid
3028,Cash on Delivery,17388,Refunded
3029,Credit Card,7137.45,Paid
3030,UPI,0,Failed
3031,Credit Card,2748,Paid
3032,Cash on Delivery,743.05,Paid
3033,Cash on Delivery,1443.3,Refunded
3034,Credit Card,9175.75,Paid
3035,UPI,1427.2,Paid
3036,UPI,14670.85,Refunded
3037,Credit Card,8997,Paid
3038,UPI,16620.25,Paid
3039,Cash on Delivery,1708.1,Refunded
3040,Net Banking,13093,Refunded
3041,Net Banking,16495,Refunded
3042,UPI,3507.3,Paid
3043,Cash on Delivery,8997,Paid
3044,Net Banking,10959.9,Paid
3045,Net Banking,6030.75,Paid
3046,UPI,5397.3,Refunded
3047,Credit Card,8497,Paid
3048,Cash on Delivery,10091,Paid
3049,Credit Card,673.15,Paid
3050,Cash on Delivery,9019.3,Paid
3051,Cash on Delivery,15464.05,Paid
3052,Debit Card,14441,Paid
3053,Net Banking,29150.1,Refunded
3054,Cash on Delivery,0,Failed
3055,Net Banking,16956.9,Paid
3056,Cash on Delivery,13401.9,Paid
3057,Net Banking,2468.1,Paid
3058,UPI,19495,Refunded
3059,UPI,8007.3,Paid
3060,UPI,0,Failed
3061,Cash on Delivery,6098,Paid
3062,UPI,4598,Paid
3063,Debit Card,8292,Paid
3064,Net Banking,10794.6,Paid
3065,Net Banking,2999,Paid
3066,UPI,4839.9,Paid
3067,Credit Card,23931.0,Paid
3068,Cash on Delivery,12317.35,Paid
3069,Credit Card,10395,Paid
3070,Credit Card,8157.45,Paid
3071,Cash on Delivery,15891,Paid
3072,Cash on Delivery,12041,Paid
3073,Net Banking,14193,Refunded
3074,Net Banking,14543,Paid
3075,UPI,4585.5,Paid
3076,Cash on Delivery,0,Failed
3077,Cash on Delivery,6543,Paid
3078,Debit Card,10497,Paid
3079,Cash on Delivery,0,Failed
3080,Net Banking,8394,Paid
3081,UPI,6371.6,Paid
3082,Cash on Delivery,16145.25,Paid
3083,Credit Card,7389.9,Paid
3084,Net Banking,6609.6,Paid
3085,Credit Card,20393.2,Paid
3086,Cash on Delivery,0,Failed
3087,Net Banking,12414.6,Paid
3088,Debit Card,4749.05,Paid
3089,Net Banking,10063.35,Refunded
3090,Net Banking,3998,Paid
3091,Net Banking,4797,Refunded
3092,Cash on Delivery,17088.6,Paid
3093,Net Banking,0,Failed
3094,Debit Card,0,Failed
3095,Debit Card,0,Failed
3096,Cash on Delivery,5692.45,Refunded
3097,UPI,1578,Paid
3098,Net Banking,6695,Paid
3099,UPI,1782.45,Paid
3100,Cash on Delivery,5398.2,Paid
3101,Cash on Delivery,5598,Refunded
3102,UPI,0,Failed
3103,Net Banking,22686.5,Paid
3104,Cash on Delivery,2698.2,Paid
3105,Debit Card,3702.15,Paid
3106,Cash on Delivery,23661.0,Paid
3107,Cash on Delivery,21176.45,Refunded
3108,Credit Card,2996,Paid
3109,Net Banking,14211.0,Paid
3110,Credit Card,11992,Paid
3111,Debit Card,22669.2,Paid
3112,Net Banking,15593,Paid
3113,Credit Card,0,Failed
3114,UPI,7994,Paid
3115,Net Banking,18293,Paid
3116,Debit Card,0,Failed
3117,Cash on Delivery,8157.45,Paid
3118,UPI,0,Failed
3119,Cash on Delivery,2697,Paid
3120,Cash on Delivery,0,Failed
3121,Net Banking,16048.35,Paid
3122,Net Banking,4497,Paid
3123,UPI,7474.9,Refunded
3124,Cash on Delivery,14813.35,Paid
3125,Net Banking,2969.1,Refunded
3126,UPI,2697,Paid
3127,Net Banking,1598,Paid
3128,Debit Card,0,Failed
3129,Credit Card,9039.6,Paid
3130,Credit Card,8157.45,Paid
3131,Debit Card,6285.75,Paid
3132,Cash on Delivery,13956.45,Paid
3133,Net Banking,9117.15,Refunded
3134,Credit Card,0,Failed
3135,Debit Card,15563.7,Paid
3136,Credit Card,2998,Paid
3137,Debit Card,1183.15,Paid
3138,Credit Card,3998,Paid
3139,UPI,8997,Refunded
3140,Debit Card,1078,Refunded
3141,Net Banking,3821.6,Paid
3142,Credit Card,0,Failed
3143,Credit Card,4841.6,Paid
3144,Debit Card,1577,Paid
3145,UPI,4758.3,Paid
3146,Debit Card,0,Failed
3147,Credit Card,0,Failed
3148,Debit Card,9430.75,Refunded
3149,Credit Card,6545,Paid
3150,Credit Card,7942,Paid
3151,Net Banking,3546,Paid
3152,Net Banking,7732.8,Paid
3153,Debit Card,19992,Paid
3154,UPI,6796.6,Paid
3155,Debit Card,7825.5,Paid
3156,Net Banking,6598,Paid
3157,Cash on Delivery,8070.25,Paid
3158,Credit Card,6294,Paid
3159,UPI,14341,Paid
3160,Net Banking,4082.15,Paid
3161,UPI,14841,Refunded
3162,Cash on Delivery,0,Failed
3163,UPI,16996,Paid
3164,Cash on Delivery,6837.3,Refunded
3165,Credit Card,3225.75,Refunded
3166,UPI,0,Failed
3167,Credit Card,4331.6,Paid
3168,Net Banking,17594,Paid
3169,Credit Card,15115.5,Paid
3170,Debit Card,0,Failed
3171,Cash on Delivery,14443.2,Paid
3172,Debit Card,5945.75,Paid
3173,Debit Card,0,Failed
3174,Credit Card,3312.45,Paid
3175,Credit Card,7285.5,Paid
3176,UPI,2247.3,Paid
3177,Cash on Delivery,4175.25,Paid
3178,Debit Card,16949.9,Paid
3179,UPI,3505.5,Refunded
3180,Credit Card,4747.15,Paid
3181,UPI,5697.15,Paid
3182,Credit Card,0,Failed
3183,Credit Card,0,Failed
3184,Debit Card,29988,Paid
3185,Cash on Delivery,2549.15,Paid
3186,Credit Card,6998,Paid
3187,Net Banking,11591,Paid
3188,UPI,0,Failed
3189,Credit Card,6031.6,Refunded
3190,UPI,0,Failed
3191,UPI,18172.8,Paid
3192,Debit Card,10728.35,Paid
3193,UPI,1798.2,Paid
3194,Cash on Delivery,3598.2,Paid
3195,UPI,7390.75,Paid
3196,Credit Card,9347.45,Refunded
3197,UPI,8683.95,Refunded
3198,Credit Card,18692,Paid
3199,Debit Card,9942,Paid
3200,Credit Card,4799.1,Refunded
3201,Debit Card,1798,Paid
3202,Debit Card,11641.6,Paid
3203,UPI,21492,Paid
3204,Net Banking,3141.6,Refunded
3205,Debit Card,0,Failed
3206,UPI,3996,Paid
3207,Credit Card,0,Failed
3208,Cash on Delivery,0,Failed
3209,Net Banking,12578.95,Paid
3210,Cash on Delivery,5126.4,Paid
3211,Net Banking,13494,Paid
3212,Cash on Delivery,3507.3,Paid
3213,Cash on Delivery,8394,Paid
3214,Credit Card,0,Failed
3215,Net Banking,6370.75,Refunded
3216,Net Banking,1782.45,Paid
3217,Net Banking,3702.15,Paid
3218,Cash on Delivery,5979.3,Paid
3219,UPI,0,Failed
3220,Cash on Delivery,9855.75,Paid
3221,Net Banking,12828.2,Paid
3222,Net Banking,0,Failed
3223,Cash on Delivery,13672.4,Paid
3224,Cash on Delivery,5045,Paid
3225,Net Banking,12999.05,Paid
3226,Net Banking,8325.75,Paid
3227,Credit Card,6786.8,Refunded
3228,Credit Card,4794,Paid
3229,Cash on Delivery,4597,Refunded
3230,Net Banking,0,Failed
3231,Net Banking,14754.6,Refunded
3232,Debit Card,13495,Paid
3233,Net Banking,7122.15,Paid
3234,Net Banking,11196,Paid
3235,Net Banking,7895,Refunded
3236,Debit Card,0,Failed
3237,Net Banking,3998,Refunded
3238,UPI,0,Failed
3239,Debit Card,0,Failed
3240,Net Banking,0,Failed
3241,Debit Card,15383.35,Paid
3242,Debit Card,4999,Paid
3243,Net Banking,10995,Refunded
3244,Debit Card,11109.3,Refunded
3245,Cash on Delivery,878,Refunded
3246,UPI,0,Failed
3247,UPI,5216.4,Paid
3248,UPI,0,Failed
3249,Debit Card,12142.8,Paid
3250,Cash on Delivery,0,Failed
3251,Cash on Delivery,2598,Paid
3252,Debit Card,17394,Paid
3253,Net Banking,0,Failed
3254,Credit Card,6596,Paid
3255,Cash on Delivery,5598.35,Paid
3256,Net Banking,0,Failed
3257,UPI,7644.9,Paid
3258,Credit Card,16493,Paid
3259,Net Banking,2849.05,Refunded
3260,Debit Card,8997,Paid
3261,UPI,5758.2,Paid
3262,Net Banking,3685.5,Refunded
3263,UPI,0,Failed
3264,Debit Card,8295,Paid
3265,Cash on Delivery,2037.45,Paid
3266,Cash on Delivery,13092,Paid
3267,Cash on Delivery,22134.6,Paid
3268,Cash on Delivery,14494,Paid
3269,Cash on Delivery,6747.3,Paid
3270,UPI,7735.5,Refunded
3271,UPI,1708.1,Refunded
3272,Net Banking,12404.9,Paid
3273,UPI,7025.25,Paid
3274,UPI,17473.35,Refunded
3275,Credit Card,7824.6,Refunded
3276,Net Banking,5397.3,Refunded
3277,Net Banking,16492,Paid
3278,Credit Card,11494,Paid
3279,Cash on Delivery,2719.15,Paid
3280,Net Banking,15038.2,Paid
3281,Net Banking,6073.25,Paid
3282,Cash on Delivery,7695,Paid
3283,UPI,6095,Paid
3284,Debit Card,6116.6,Refunded
3285,Net Banking,27192.35,Refunded
3286,Net Banking,743.05,Paid
3287,UPI,12095,Paid
3288,Net Banking,9115.25,Paid
3289,Net Banking,12042,Refunded
3290,Credit Card,0,Failed
3291,Credit Card,4586.6,Paid
3292,Credit Card,1887.3,Paid
3293,Credit Card,0,Failed
3294,Debit Card,2427.3,Refunded
3295,Cash on Delivery,2848.1,Refunded
3296,Credit Card,0,Failed
3297,UPI,7915.5,Paid
3298,UPI,5710.5,Paid
3299,Debit Card,0,Failed
3300,Net Banking,20106.9,Paid
3301,Net Banking,0,Failed
3302,Net Banking,4272.15,Paid
3303,Net Banking,10791.9,Refunded
3304,Debit Card,9294,Paid
3305,Net Banking,1699.15,Paid
3306,Net Banking,18194,Paid
3307,Debit Card,6842,Paid
3308,UPI,7507.8,Paid
3309,Credit Card,14720.25,Refunded
3310,Debit Card,10615.5,Paid
